timestamp,voltage_v,current_a,power_factor
2026-07-09 16:00:00,226.2,6.37,0.97
2026-07-09 16:05:00,228.79,8.04,0.97
2026-07-09 16:10:00,227.89,4.29,0.96
2026-07-09 16:15:00,225.67,8.4,0.92
2026-07-09 16:20:00,225.27,5.78,0.93
2026-07-09 16:25:00,229.82,5.7,0.96
2026-07-09 16:30:00,232.27,8.45,0.96
2026-07-09 16:35:00,226.04,6.2,0.95
2026-07-09 16:40:00,226.32,7.89,0.98
2026-07-09 16:45:00,228.37,5.77,0.94
2026-07-09 16:50:00,231.81,6.68,0.95
2026-07-09 16:55:00,233.71,5.76,0.97
2026-07-09 17:00:00,233.95,5.33,0.95
2026-07-09 17:05:00,230.25,5.69,0.93
2026-07-09 17:10:00,233.42,6.54,0.95
2026-07-09 17:15:00,225.95,4.68,0.93
2026-07-09 17:20:00,229.89,8.63,0.94
2026-07-09 17:25:00,230.32,5.79,0.94
2026-07-09 17:30:00,228.71,5.78,0.94
2026-07-09 17:35:00,225.15,9.08,0.98
2026-07-09 17:40:00,232.41,9.36,0.96
2026-07-09 17:45:00,230.43,8.06,0.95
2026-07-09 17:50:00,231.38,7.73,0.93
2026-07-09 17:55:00,234.11,8.7,0.96
2026-07-09 18:00:00,231.32,8.11,0.97
2026-07-09 18:05:00,226.18,9.91,0.96
2026-07-09 18:10:00,229.06,9.39,0.95
2026-07-09 18:15:00,226.54,8.17,0.97
2026-07-09 18:20:00,234.38,6.98,0.96
2026-07-09 18:25:00,234.56,8.32,0.95
2026-07-09 18:30:00,233.15,5.22,0.92
2026-07-09 18:35:00,225.88,8.72,0.97
2026-07-09 18:40:00,228.72,8.53,0.94
2026-07-09 18:45:00,233.96,4.39,0.94
2026-07-09 18:50:00,227.74,5.45,0.95
2026-07-09 18:55:00,229.8,6.9,0.94
2026-07-09 19:00:00,229.47,5.17,0.89
2026-07-09 19:05:00,233.76,5.58,0.89
2026-07-09 19:10:00,227.72,5.22,0.88
2026-07-09 19:15:00,227.33,2.81,0.91
2026-07-09 19:20:00,234.47,2.66,0.91
2026-07-09 19:25:00,231.17,4.36,0.9
2026-07-09 19:30:00,227.65,3.58,0.9
2026-07-09 19:35:00,229.12,2.76,0.92
2026-07-09 19:40:00,230.66,4.08,0.91
2026-07-09 19:45:00,225.6,2.5,0.94
2026-07-09 19:50:00,231.78,4.91,0.92
2026-07-09 19:55:00,229.57,4.78,0.93
2026-07-09 20:00:00,234.49,4.89,0.88
2026-07-09 20:05:00,230.39,4.15,0.9
2026-07-09 20:10:00,233.73,5.22,0.9
2026-07-09 20:15:00,231.43,5.44,0.92
2026-07-09 20:20:00,225.81,3.03,0.91
2026-07-09 20:25:00,229.2,3.43,0.91
2026-07-09 20:30:00,232.37,3.54,0.9
2026-07-09 20:35:00,226.67,3.92,0.92
2026-07-09 20:40:00,232.3,3.84,0.93
2026-07-09 20:45:00,233.47,3.11,0.9
2026-07-09 20:50:00,232.4,3.68,0.89
2026-07-09 20:55:00,234.05,5.44,0.92
2026-07-09 21:00:00,228.89,3.67,0.94
2026-07-09 21:05:00,225.14,5.73,0.92
2026-07-09 21:10:00,229.63,4.41,0.91
2026-07-09 21:15:00,232.82,5.72,0.9
2026-07-09 21:20:00,228.27,5.21,0.92
2026-07-09 21:25:00,230.55,5.8,0.91
2026-07-09 21:30:00,234.81,5.08,0.91
2026-07-09 21:35:00,227.21,5.55,0.9
2026-07-09 21:40:00,234.71,5.89,0.9
2026-07-09 21:45:00,233.57,3.99,0.91
2026-07-09 21:50:00,231.69,3.44,0.91
2026-07-09 21:55:00,234.07,4.85,0.93
2026-07-09 22:00:00,232.7,3.9,0.88
2026-07-09 22:05:00,228.86,2.7,0.93
2026-07-09 22:10:00,229.49,4.1,0.94
2026-07-09 22:15:00,230.13,3.82,0.91
2026-07-09 22:20:00,231.04,2.91,0.89
2026-07-09 22:25:00,225.74,5.31,0.94
2026-07-09 22:30:00,230.5,4.49,0.92
2026-07-09 22:35:00,227.95,3.83,0.89
2026-07-09 22:40:00,228.3,5.61,0.89
2026-07-09 22:45:00,226.11,3.25,0.92
2026-07-09 22:50:00,227.87,5.12,0.94
2026-07-09 22:55:00,234.93,3.63,0.94
2026-07-09 23:00:00,232.64,5.05,0.89
2026-07-09 23:05:00,230.24,5.96,0.92
2026-07-09 23:10:00,230.53,3.75,0.89
2026-07-09 23:15:00,233.91,4.29,0.89
2026-07-09 23:20:00,234.9,4.83,0.91
2026-07-09 23:25:00,231.18,3.2,0.94
2026-07-09 23:30:00,226.42,2.56,0.92
2026-07-09 23:35:00,229.21,3.68,0.94
2026-07-09 23:40:00,226.65,4.58,0.93
2026-07-09 23:45:00,234.19,4.23,0.93
2026-07-09 23:50:00,228.43,3.02,0.92
2026-07-09 23:55:00,228.56,3.78,0.91
2026-07-10 00:00:00,225.84,1.25,0.85
2026-07-10 00:05:00,232.08,1.35,0.81
2026-07-10 00:10:00,225.28,0.61,0.82
2026-07-10 00:15:00,227.46,1.76,0.83
2026-07-10 00:20:00,230.02,0.8,0.86
2026-07-10 00:25:00,231.83,1.09,0.81
2026-07-10 00:30:00,230.43,0.73,0.81
2026-07-10 00:35:00,227.05,0.79,0.82
2026-07-10 00:40:00,230.59,1.55,0.81
2026-07-10 00:45:00,234.05,0.75,0.82
2026-07-10 00:50:00,229.85,1.78,0.84
2026-07-10 00:55:00,231.13,1.17,0.88
2026-07-10 01:00:00,226.69,0.8,0.85
2026-07-10 01:05:00,229.4,1.65,0.82
2026-07-10 01:10:00,228.08,1.09,0.83
2026-07-10 01:15:00,225.34,1.35,0.85
2026-07-10 01:20:00,232.32,0.82,0.87
2026-07-10 01:25:00,232.21,0.58,0.87
2026-07-10 01:30:00,232.02,1.05,0.88
2026-07-10 01:35:00,227.55,0.59,0.86
2026-07-10 01:40:00,227.05,0.98,0.86
2026-07-10 01:45:00,231.92,0.65,0.84
2026-07-10 01:50:00,232.21,0.47,0.8
2026-07-10 01:55:00,233.55,0.99,0.81
2026-07-10 02:00:00,232.6,1.62,0.88
2026-07-10 02:05:00,230.43,0.78,0.86
2026-07-10 02:10:00,230.62,1.64,0.88
2026-07-10 02:15:00,226.81,0.72,0.83
2026-07-10 02:20:00,230.66,0.56,0.81
2026-07-10 02:25:00,231.09,1.49,0.87
2026-07-10 02:30:00,231.34,0.65,0.86
2026-07-10 02:35:00,226.49,1.45,0.87
2026-07-10 02:40:00,227.15,1.08,0.86
2026-07-10 02:45:00,227.79,1.32,0.86
2026-07-10 02:50:00,226.17,0.76,0.83
2026-07-10 02:55:00,226.04,1.67,0.85
2026-07-10 03:00:00,226.66,0.91,0.87
2026-07-10 03:05:00,233.31,1.37,0.85
2026-07-10 03:10:00,226.26,1.12,0.82
2026-07-10 03:15:00,227.03,1.03,0.84
2026-07-10 03:20:00,233.52,0.47,0.87
2026-07-10 03:25:00,233.9,1.51,0.82
2026-07-10 03:30:00,232.11,0.98,0.88
2026-07-10 03:35:00,231.1,1.45,0.81
2026-07-10 03:40:00,230.25,1.52,0.87
2026-07-10 03:45:00,227.24,0.52,0.8
2026-07-10 03:50:00,231.4,1.45,0.82
2026-07-10 03:55:00,228.23,0.73,0.85
2026-07-10 04:00:00,225.44,1.25,0.82
2026-07-10 04:05:00,232.46,0.82,0.81
2026-07-10 04:10:00,226.84,0.74,0.82
2026-07-10 04:15:00,228.92,1.04,0.82
2026-07-10 04:20:00,228.98,1.74,0.8
2026-07-10 04:25:00,230.81,1.53,0.83
2026-07-10 04:30:00,228.67,0.5,0.85
2026-07-10 04:35:00,233.67,1.54,0.82
2026-07-10 04:40:00,234.16,0.88,0.83
2026-07-10 04:45:00,228.36,1.24,0.84
2026-07-10 04:50:00,232.76,0.95,0.86
2026-07-10 04:55:00,233.66,1.44,0.84
2026-07-10 05:00:00,229.22,0.69,0.81
2026-07-10 05:05:00,230.45,1.08,0.86
2026-07-10 05:10:00,229.91,1.38,0.8
2026-07-10 05:15:00,228.9,1.48,0.86
2026-07-10 05:20:00,234.33,1.05,0.85
2026-07-10 05:25:00,228.32,1.17,0.86
2026-07-10 05:30:00,230.17,0.9,0.84
2026-07-10 05:35:00,226.18,1.16,0.84
2026-07-10 05:40:00,232.74,1.78,0.88
2026-07-10 05:45:00,233.01,0.5,0.82
2026-07-10 05:50:00,231.92,0.94,0.82
2026-07-10 05:55:00,227.02,0.62,0.81
2026-07-10 06:00:00,233.31,1.42,0.87
2026-07-10 06:05:00,229.25,0.83,0.88
2026-07-10 06:10:00,232.28,1.75,0.81
2026-07-10 06:15:00,227.36,1.41,0.8
2026-07-10 06:20:00,226.1,1.06,0.87
2026-07-10 06:25:00,226.68,0.42,0.88
2026-07-10 06:30:00,230.32,1.22,0.86
2026-07-10 06:35:00,234.66,0.45,0.85
2026-07-10 06:40:00,227.8,0.73,0.82
2026-07-10 06:45:00,230.58,1.48,0.86
2026-07-10 06:50:00,227.81,1.08,0.85
2026-07-10 06:55:00,233.78,0.56,0.81
2026-07-10 07:00:00,229.6,1.15,0.87
2026-07-10 07:05:00,233.19,1.48,0.85
2026-07-10 07:10:00,228.05,0.42,0.86
2026-07-10 07:15:00,231.51,1.2,0.81
2026-07-10 07:20:00,234.82,1.29,0.87
2026-07-10 07:25:00,233.45,1.05,0.87
2026-07-10 07:30:00,225.39,0.56,0.88
2026-07-10 07:35:00,234.95,1.4,0.83
2026-07-10 07:40:00,228.99,0.92,0.83
2026-07-10 07:45:00,228.81,0.58,0.86
2026-07-10 07:50:00,233.2,1.76,0.81
2026-07-10 07:55:00,234.77,1.74,0.81
2026-07-10 08:00:00,228.74,0.51,0.87
2026-07-10 08:05:00,230.48,1.01,0.81
2026-07-10 08:10:00,229.58,1.72,0.81
2026-07-10 08:15:00,234.98,1.16,0.87
2026-07-10 08:20:00,229.26,1.12,0.82
2026-07-10 08:25:00,225.94,1.31,0.87
2026-07-10 08:30:00,228.94,1.39,0.83
2026-07-10 08:35:00,233.06,0.42,0.86
2026-07-10 08:40:00,233.84,1.36,0.82
2026-07-10 08:45:00,231.77,1.03,0.84
2026-07-10 08:50:00,226.23,1.44,0.82
2026-07-10 08:55:00,226.62,0.82,0.82
2026-07-10 09:00:00,232.26,0.82,0.82
2026-07-10 09:05:00,231.66,1.55,0.86
2026-07-10 09:10:00,233.09,1.69,0.82
2026-07-10 09:15:00,228.1,0.53,0.87
2026-07-10 09:20:00,229.23,1.72,0.8
2026-07-10 09:25:00,230.25,1.41,0.84
2026-07-10 09:30:00,233.67,1.34,0.87
2026-07-10 09:35:00,229.5,1.17,0.81
2026-07-10 09:40:00,233.13,0.82,0.86
2026-07-10 09:45:00,228.69,0.67,0.81
2026-07-10 09:50:00,232.6,0.77,0.81
2026-07-10 09:55:00,228.82,0.68,0.87
2026-07-10 10:00:00,227.58,4.69,0.92
2026-07-10 10:05:00,234.15,4.78,0.98
2026-07-10 10:10:00,225.74,9.96,0.98
2026-07-10 10:15:00,225.0,4.86,0.92
2026-07-10 10:20:00,233.84,6.81,0.97
2026-07-10 10:25:00,229.85,8.95,0.96
2026-07-10 10:30:00,232.91,7.67,0.96
2026-07-10 10:35:00,227.8,7.5,0.93
2026-07-10 10:40:00,228.91,9.05,0.92
2026-07-10 10:45:00,227.8,8.73,0.94
2026-07-10 10:50:00,226.26,7.53,0.97
2026-07-10 10:55:00,226.1,5.33,0.94
2026-07-10 11:00:00,228.9,4.5,0.95
2026-07-10 11:05:00,230.39,4.25,0.95
2026-07-10 11:10:00,230.42,8.26,0.95
2026-07-10 11:15:00,228.15,8.96,0.95
2026-07-10 11:20:00,232.49,6.83,0.94
2026-07-10 11:25:00,228.37,6.7,0.95
2026-07-10 11:30:00,234.81,8.5,0.95
2026-07-10 11:35:00,226.5,4.99,0.97
2026-07-10 11:40:00,225.7,7.17,0.97
2026-07-10 11:45:00,230.56,4.42,0.92
2026-07-10 11:50:00,229.93,8.83,0.96
2026-07-10 11:55:00,226.52,5.6,0.95
2026-07-10 12:00:00,234.77,4.01,0.93
2026-07-10 12:05:00,228.5,6.57,0.94
2026-07-10 12:10:00,230.84,9.48,0.93
2026-07-10 12:15:00,231.82,4.67,0.96
2026-07-10 12:20:00,227.21,5.54,0.92
2026-07-10 12:25:00,229.2,9.02,0.97
2026-07-10 12:30:00,233.92,8.53,0.93
2026-07-10 12:35:00,230.14,6.55,0.94
2026-07-10 12:40:00,234.58,9.85,0.97
2026-07-10 12:45:00,226.44,5.29,0.92
2026-07-10 12:50:00,232.98,8.36,0.93
2026-07-10 12:55:00,231.1,7.58,0.96
2026-07-10 13:00:00,225.98,9.14,0.92
2026-07-10 13:05:00,233.1,4.2,0.96
2026-07-10 13:10:00,232.18,9.32,0.95
2026-07-10 13:15:00,229.98,4.54,0.97
2026-07-10 13:20:00,229.12,4.2,0.98
2026-07-10 13:25:00,227.94,4.66,0.93
2026-07-10 13:30:00,232.0,9.02,0.97
2026-07-10 13:35:00,234.31,6.75,0.96
2026-07-10 13:40:00,234.85,7.8,0.93
2026-07-10 13:45:00,229.5,6.22,0.98
2026-07-10 13:50:00,233.61,4.58,0.93
2026-07-10 13:55:00,231.07,9.48,0.93
2026-07-10 14:00:00,234.74,4.42,0.93
2026-07-10 14:05:00,234.43,9.35,0.98
2026-07-10 14:10:00,227.4,6.97,0.97
2026-07-10 14:15:00,231.61,7.66,0.95
2026-07-10 14:20:00,230.92,8.2,0.95
2026-07-10 14:25:00,230.12,6.45,0.93
2026-07-10 14:30:00,227.03,9.23,0.94
2026-07-10 14:35:00,226.84,9.07,0.93
2026-07-10 14:40:00,228.49,8.69,0.97
2026-07-10 14:45:00,231.15,6.13,0.93
2026-07-10 14:50:00,229.38,8.03,0.94
2026-07-10 14:55:00,232.71,7.65,0.96
2026-07-10 15:00:00,232.48,4.21,0.97
2026-07-10 15:05:00,225.91,9.67,0.97
2026-07-10 15:10:00,226.7,7.69,0.93
2026-07-10 15:15:00,229.92,5.65,0.94
2026-07-10 15:20:00,232.18,5.49,0.98
2026-07-10 15:25:00,226.89,4.67,0.94
2026-07-10 15:30:00,226.41,6.4,0.96
2026-07-10 15:35:00,233.22,4.85,0.97
2026-07-10 15:40:00,232.21,6.95,0.94
2026-07-10 15:45:00,230.03,7.39,0.96
2026-07-10 15:50:00,232.47,9.79,0.96
2026-07-10 15:55:00,226.49,8.49,0.94
2026-07-10 16:00:00,225.87,6.06,0.93
2026-07-10 16:05:00,226.79,5.08,0.95
2026-07-10 16:10:00,227.21,5.82,0.97
2026-07-10 16:15:00,225.16,5.54,0.93
2026-07-10 16:20:00,231.29,4.76,0.93
2026-07-10 16:25:00,230.74,6.45,0.97
2026-07-10 16:30:00,225.11,9.04,0.97
2026-07-10 16:35:00,227.1,7.17,0.97
2026-07-10 16:40:00,231.09,9.14,0.96
2026-07-10 16:45:00,227.74,6.86,0.98
2026-07-10 16:50:00,234.24,9.32,0.93
2026-07-10 16:55:00,233.5,9.9,0.93
2026-07-10 17:00:00,226.02,9.91,0.98
2026-07-10 17:05:00,230.96,4.4,0.97
2026-07-10 17:10:00,233.5,5.01,0.97
2026-07-10 17:15:00,226.91,8.0,0.94
2026-07-10 17:20:00,233.52,8.37,0.94
2026-07-10 17:25:00,228.66,9.23,0.96
2026-07-10 17:30:00,227.9,5.95,0.96
2026-07-10 17:35:00,225.0,4.16,0.93
2026-07-10 17:40:00,231.21,7.18,0.96
2026-07-10 17:45:00,229.9,4.65,0.97
2026-07-10 17:50:00,233.19,9.27,0.98
2026-07-10 17:55:00,229.7,9.25,0.96
2026-07-10 18:00:00,233.84,4.39,0.95
2026-07-10 18:05:00,227.79,9.69,0.95
2026-07-10 18:10:00,227.72,8.6,0.92
2026-07-10 18:15:00,227.11,6.74,0.94
2026-07-10 18:20:00,226.41,6.86,0.96
2026-07-10 18:25:00,226.73,4.2,0.94
2026-07-10 18:30:00,230.98,8.64,0.93
2026-07-10 18:35:00,228.79,9.52,0.95
2026-07-10 18:40:00,232.64,6.75,0.92
2026-07-10 18:45:00,228.93,7.88,0.95
2026-07-10 18:50:00,227.89,7.11,0.95
2026-07-10 18:55:00,234.05,4.22,0.93
2026-07-10 19:00:00,231.03,3.1,0.89
2026-07-10 19:05:00,230.54,4.64,0.88
2026-07-10 19:10:00,234.25,5.5,0.94
2026-07-10 19:15:00,228.24,3.92,0.94
2026-07-10 19:20:00,231.54,5.85,0.89
2026-07-10 19:25:00,230.1,2.63,0.91
2026-07-10 19:30:00,225.92,2.78,0.91
2026-07-10 19:35:00,228.79,4.02,0.93
2026-07-10 19:40:00,230.27,2.66,0.89
2026-07-10 19:45:00,228.19,3.51,0.92
2026-07-10 19:50:00,232.0,4.18,0.88
2026-07-10 19:55:00,227.3,4.92,0.93
2026-07-10 20:00:00,233.02,4.95,0.93
2026-07-10 20:05:00,230.39,2.59,0.92
2026-07-10 20:10:00,234.77,3.23,0.92
2026-07-10 20:15:00,230.7,5.26,0.91
2026-07-10 20:20:00,233.06,4.33,0.9
2026-07-10 20:25:00,233.36,2.99,0.93
2026-07-10 20:30:00,232.64,5.03,0.93
2026-07-10 20:35:00,225.81,2.54,0.92
2026-07-10 20:40:00,228.53,5.76,0.9
2026-07-10 20:45:00,227.91,2.7,0.88
2026-07-10 20:50:00,227.42,3.15,0.89
2026-07-10 20:55:00,234.47,3.82,0.91
2026-07-10 21:00:00,227.36,3.39,0.91
2026-07-10 21:05:00,226.44,4.19,0.91
2026-07-10 21:10:00,227.3,2.92,0.9
2026-07-10 21:15:00,231.19,3.42,0.93
2026-07-10 21:20:00,225.19,5.92,0.94
2026-07-10 21:25:00,231.14,2.78,0.88
2026-07-10 21:30:00,228.17,2.61,0.91
2026-07-10 21:35:00,230.84,3.55,0.91
2026-07-10 21:40:00,226.25,5.7,0.93
2026-07-10 21:45:00,227.36,3.12,0.94
2026-07-10 21:50:00,228.45,4.0,0.9
2026-07-10 21:55:00,225.71,3.7,0.9
2026-07-10 22:00:00,226.79,4.38,0.94
2026-07-10 22:05:00,233.48,3.85,0.92
2026-07-10 22:10:00,232.77,3.52,0.91
2026-07-10 22:15:00,230.48,4.54,0.92
2026-07-10 22:20:00,231.45,2.95,0.92
2026-07-10 22:25:00,231.55,2.55,0.9
2026-07-10 22:30:00,229.88,5.72,0.92
2026-07-10 22:35:00,232.19,5.17,0.9
2026-07-10 22:40:00,227.92,5.68,0.9
2026-07-10 22:45:00,231.01,2.59,0.89
2026-07-10 22:50:00,234.08,3.64,0.94
2026-07-10 22:55:00,231.77,4.75,0.93
2026-07-10 23:00:00,231.95,4.02,0.91
2026-07-10 23:05:00,226.79,2.54,0.9
2026-07-10 23:10:00,230.42,3.75,0.93
2026-07-10 23:15:00,232.88,2.53,0.94
2026-07-10 23:20:00,229.01,5.87,0.92
2026-07-10 23:25:00,234.69,4.92,0.92
2026-07-10 23:30:00,234.5,4.32,0.88
2026-07-10 23:35:00,227.92,4.25,0.94
2026-07-10 23:40:00,226.67,2.83,0.91
2026-07-10 23:45:00,230.62,5.91,0.88
2026-07-10 23:50:00,227.46,4.43,0.91
2026-07-10 23:55:00,229.82,3.94,0.94
2026-07-11 00:00:00,234.65,0.83,0.82
2026-07-11 00:05:00,230.03,0.92,0.86
2026-07-11 00:10:00,229.72,0.46,0.84
2026-07-11 00:15:00,229.8,0.63,0.85
2026-07-11 00:20:00,226.87,0.75,0.88
2026-07-11 00:25:00,226.93,0.93,0.83
2026-07-11 00:30:00,232.22,0.61,0.86
2026-07-11 00:35:00,228.04,1.08,0.84
2026-07-11 00:40:00,234.34,1.06,0.81
2026-07-11 00:45:00,227.12,1.56,0.83
2026-07-11 00:50:00,231.63,1.46,0.81
2026-07-11 00:55:00,226.41,1.06,0.84
2026-07-11 01:00:00,233.47,1.45,0.82
2026-07-11 01:05:00,225.44,1.32,0.86
2026-07-11 01:10:00,232.75,0.5,0.86
2026-07-11 01:15:00,234.85,0.75,0.88
2026-07-11 01:20:00,226.63,1.69,0.85
2026-07-11 01:25:00,234.4,1.61,0.81
2026-07-11 01:30:00,234.42,1.55,0.86
2026-07-11 01:35:00,234.0,1.15,0.83
2026-07-11 01:40:00,225.58,0.82,0.88
2026-07-11 01:45:00,229.94,0.72,0.82
2026-07-11 01:50:00,233.27,1.73,0.84
2026-07-11 01:55:00,227.0,1.12,0.87
2026-07-11 02:00:00,232.08,0.82,0.85
2026-07-11 02:05:00,230.7,1.7,0.81
2026-07-11 02:10:00,229.7,0.59,0.87
2026-07-11 02:15:00,232.99,0.55,0.82
2026-07-11 02:20:00,228.62,0.62,0.84
2026-07-11 02:25:00,231.26,1.19,0.81
2026-07-11 02:30:00,228.21,0.73,0.83
2026-07-11 02:35:00,228.8,1.56,0.82
2026-07-11 02:40:00,230.98,0.73,0.84
2026-07-11 02:45:00,226.86,0.41,0.82
2026-07-11 02:50:00,226.07,1.17,0.86
2026-07-11 02:55:00,234.47,1.62,0.85
2026-07-11 03:00:00,233.85,1.37,0.86
2026-07-11 03:05:00,228.65,1.08,0.81
2026-07-11 03:10:00,234.24,0.74,0.83
2026-07-11 03:15:00,232.78,1.64,0.88
2026-07-11 03:20:00,229.69,1.59,0.83
2026-07-11 03:25:00,226.02,0.41,0.84
2026-07-11 03:30:00,225.39,0.83,0.87
2026-07-11 03:35:00,226.25,1.41,0.8
2026-07-11 03:40:00,227.33,1.25,0.88
2026-07-11 03:45:00,234.58,1.14,0.88
2026-07-11 03:50:00,226.82,1.6,0.88
2026-07-11 03:55:00,232.37,0.7,0.84
2026-07-11 04:00:00,234.65,0.75,0.85
2026-07-11 04:05:00,229.94,1.28,0.82
2026-07-11 04:10:00,228.37,1.37,0.83
2026-07-11 04:15:00,225.4,0.64,0.83
2026-07-11 04:20:00,233.66,1.03,0.85
2026-07-11 04:25:00,233.64,1.34,0.84
2026-07-11 04:30:00,231.95,1.46,0.84
2026-07-11 04:35:00,227.79,1.62,0.81
2026-07-11 04:40:00,227.06,1.37,0.88
2026-07-11 04:45:00,234.91,1.77,0.86
2026-07-11 04:50:00,228.35,0.68,0.83
2026-07-11 04:55:00,229.09,1.31,0.8
2026-07-11 05:00:00,227.79,0.49,0.84
2026-07-11 05:05:00,228.63,1.43,0.83
2026-07-11 05:10:00,232.18,1.79,0.86
2026-07-11 05:15:00,233.45,1.19,0.83
2026-07-11 05:20:00,229.74,1.34,0.81
2026-07-11 05:25:00,225.23,0.94,0.82
2026-07-11 05:30:00,230.72,1.12,0.87
2026-07-11 05:35:00,231.86,0.83,0.86
2026-07-11 05:40:00,229.31,1.61,0.87
2026-07-11 05:45:00,230.88,0.59,0.83
2026-07-11 05:50:00,232.7,0.89,0.88
2026-07-11 05:55:00,233.7,1.14,0.88
2026-07-11 06:00:00,226.03,0.74,0.81
2026-07-11 06:05:00,230.35,0.93,0.82
2026-07-11 06:10:00,229.12,1.25,0.88
2026-07-11 06:15:00,230.61,1.35,0.84
2026-07-11 06:20:00,230.29,0.59,0.82
2026-07-11 06:25:00,234.45,0.65,0.8
2026-07-11 06:30:00,231.83,1.41,0.83
2026-07-11 06:35:00,226.01,0.88,0.81
2026-07-11 06:40:00,233.75,0.59,0.81
2026-07-11 06:45:00,225.45,1.17,0.86
2026-07-11 06:50:00,231.08,0.46,0.85
2026-07-11 06:55:00,227.96,1.45,0.83
2026-07-11 07:00:00,234.77,1.43,0.83
2026-07-11 07:05:00,230.15,0.98,0.85
2026-07-11 07:10:00,232.86,1.18,0.82
2026-07-11 07:15:00,233.22,1.52,0.8
2026-07-11 07:20:00,226.02,1.54,0.82
2026-07-11 07:25:00,227.2,0.78,0.82
2026-07-11 07:30:00,228.41,0.57,0.81
2026-07-11 07:35:00,225.89,0.79,0.87
2026-07-11 07:40:00,225.41,0.53,0.85
2026-07-11 07:45:00,228.43,1.35,0.87
2026-07-11 07:50:00,230.28,0.55,0.84
2026-07-11 07:55:00,230.4,0.78,0.83
2026-07-11 08:00:00,231.01,1.24,0.82
2026-07-11 08:05:00,234.62,1.42,0.86
2026-07-11 08:10:00,225.99,0.6,0.81
2026-07-11 08:15:00,233.52,0.8,0.83
2026-07-11 08:20:00,232.56,1.1,0.87
2026-07-11 08:25:00,226.18,1.6,0.87
2026-07-11 08:30:00,234.31,1.23,0.87
2026-07-11 08:35:00,234.04,1.1,0.86
2026-07-11 08:40:00,231.94,0.74,0.87
2026-07-11 08:45:00,231.68,0.72,0.86
2026-07-11 08:50:00,225.88,1.44,0.87
2026-07-11 08:55:00,229.38,0.76,0.81
2026-07-11 09:00:00,226.37,0.53,0.82
2026-07-11 09:05:00,234.03,0.81,0.82
2026-07-11 09:10:00,229.28,0.93,0.84
2026-07-11 09:15:00,225.26,1.46,0.85
2026-07-11 09:20:00,234.69,0.47,0.84
2026-07-11 09:25:00,232.12,1.01,0.85
2026-07-11 09:30:00,225.16,0.75,0.84
2026-07-11 09:35:00,233.61,1.68,0.87
2026-07-11 09:40:00,228.33,1.16,0.82
2026-07-11 09:45:00,229.24,0.94,0.81
2026-07-11 09:50:00,231.6,0.71,0.85
2026-07-11 09:55:00,231.91,1.44,0.86
2026-07-11 10:00:00,225.22,8.79,0.93
2026-07-11 10:05:00,232.9,8.83,0.96
2026-07-11 10:10:00,227.18,5.22,0.93
2026-07-11 10:15:00,231.69,4.86,0.97
2026-07-11 10:20:00,231.15,8.15,0.96
2026-07-11 10:25:00,227.56,8.55,0.96
2026-07-11 10:30:00,230.63,5.3,0.97
2026-07-11 10:35:00,229.98,4.03,0.95
2026-07-11 10:40:00,229.68,5.14,0.94
2026-07-11 10:45:00,230.73,6.38,0.98
2026-07-11 10:50:00,225.76,6.88,0.95
2026-07-11 10:55:00,230.25,6.68,0.94
2026-07-11 11:00:00,229.84,8.74,0.97
2026-07-11 11:05:00,227.73,7.07,0.95
2026-07-11 11:10:00,230.14,7.44,0.95
2026-07-11 11:15:00,233.44,8.1,0.93
2026-07-11 11:20:00,233.33,8.95,0.94
2026-07-11 11:25:00,226.39,9.99,0.98
2026-07-11 11:30:00,225.34,5.19,0.93
2026-07-11 11:35:00,226.28,8.01,0.92
2026-07-11 11:40:00,227.57,9.09,0.96
2026-07-11 11:45:00,230.93,6.26,0.98
2026-07-11 11:50:00,227.86,5.44,0.95
2026-07-11 11:55:00,228.48,5.34,0.98
2026-07-11 12:00:00,231.65,4.01,0.97
2026-07-11 12:05:00,232.61,9.06,0.96
2026-07-11 12:10:00,226.34,7.47,0.97
2026-07-11 12:15:00,227.21,7.96,0.94
2026-07-11 12:20:00,234.9,9.4,0.96
2026-07-11 12:25:00,226.57,7.67,0.94
2026-07-11 12:30:00,230.91,6.97,0.96
2026-07-11 12:35:00,230.69,8.64,0.96
2026-07-11 12:40:00,226.43,9.34,0.97
2026-07-11 12:45:00,227.82,5.15,0.94
2026-07-11 12:50:00,233.21,6.94,0.97
2026-07-11 12:55:00,233.24,4.23,0.95
2026-07-11 13:00:00,225.93,8.84,0.94
2026-07-11 13:05:00,232.13,4.93,0.96
2026-07-11 13:10:00,229.23,4.48,0.97
2026-07-11 13:15:00,229.32,8.71,0.97
2026-07-11 13:20:00,227.18,8.42,0.93
2026-07-11 13:25:00,234.18,4.95,0.92
2026-07-11 13:30:00,226.14,5.18,0.97
2026-07-11 13:35:00,227.18,4.35,0.96
2026-07-11 13:40:00,232.09,4.72,0.97
2026-07-11 13:45:00,231.3,7.82,0.97
2026-07-11 13:50:00,226.18,7.53,0.92
2026-07-11 13:55:00,226.65,8.28,0.94
2026-07-11 14:00:00,230.45,6.95,0.93
2026-07-11 14:05:00,227.93,4.31,0.98
2026-07-11 14:10:00,234.81,9.64,0.96
2026-07-11 14:15:00,232.99,5.11,0.98
2026-07-11 14:20:00,230.75,7.96,0.96
2026-07-11 14:25:00,234.38,4.09,0.95
2026-07-11 14:30:00,231.58,5.14,0.97
